Fold,Real,Predicted
1,1.0,143.98343
1,3.9648,143.98343
1,108.0,143.98343
1,11.2,143.98343
1,990.5392,704.97437
1,21605.7072,11994.857
1,343.0112,143.98343
1,412.4848,143.98343
1,3938.1552,3452.9697
1,502.768,143.98343
1,68.8688,143.98343
1,848.456,143.98343
1,2231.0288,1475.6621
1,108.0,143.98343
1,5485.6032,4644.9014
1,108.0,143.98343
1,1289.4448,652.5724
1,5635.336,5392.981
1,108.0,143.98343
1,188.8432,143.98343
1,21.1456,143.98343
1,7742.28,5763.7285
1,4025.3696,3691.386
1,171.808,143.98343
1,14135.7888,8518.748
1,39.0,143.98343
1,77.4592,143.98343
1,1052.8224,691.2173
1,287.1904,143.98343
1,2004.2848,1732.664
1,2843.6688,2369.7385
1,108.0,143.98343
1,34.5828,143.98343
1,957.768,666.5073
1,439.9584,143.98343
1,108.0,143.98343
1,1779.1424,1410.2704
1,68.1324,143.98343
1,108.0,143.98343
1,194.6,143.98343
1,223.4288,143.98343
1,562.7328,143.98343
1,21695.8448,14926.305
1,243.2192,143.98343
1,25938.136,15512.602
1,291.5136,143.98343
1,573.0704,411.77325
1,171.7968,143.98343
1,372.1088,143.98343
1,267.736,143.98343
1,291.032,143.98343
1,258.9888,143.98343
1,464.2736,143.98343
1,1110.4464,706.34436
1,279.2944,143.98343
1,197.9712,143.98343
1,108.0,143.98343
1,301.1008,143.98343
1,108.0,143.98343
1,2.8,143.98343
1,565.7008,143.98343
1,1904.7182,1857.6014
1,1093.12,143.98343
1,7222.3536,6369.723
1,2004.6432,1000.8927
1,362.8352,143.98343
1,1327.6368,704.39716
1,2463.6528,1863.5
1,1083.1744,699.4707
1,784.6832,385.05612
1,83.4624,143.98343
1,2917.768,2362.4792
1,1652.5824,841.90796
1,3.08,143.98343
1,302.9824,143.98343
1,4667.166,5736.7334
1,1314.4096,936.70544
1,2.8,143.98343
1,16.8,143.98343
1,18.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,241.0912,143.98343
1,641.9392,143.98343
1,177.0496,143.98343
1,935.2,702.347
1,5714.3072,5341.9116
1,3210.4464,2623.137
1,108.0,143.98343
1,1607.1664,896.41174
1,49.2744,143.98343
1,197.0304,143.98343
1,3364.424,2634.984
1,2238.6784,1777.122
1,5321.9936,4782.5806
1,335.3616,143.98343
1,457.3408,143.98343
1,46.998,143.98343
1,572.3088,143.98343
1,105.952,143.98343
1,108.0,143.98343
1,2337.7536,2251.165
1,6.16,143.98343
1,154.5264,143.98343
1,297.4384,143.98343
1,2.52,143.98343
1,28.1904,143.98343
1,108.0,143.98343
1,450.3968,143.98343
1,774.5584,274.39725
1,16.8,143.98343
1,95.5136,143.98343
1,391.4736,143.98343
1,7217.3808,6045.984
1,706.8096,143.98343
1,56.0532,143.98343
1,1362.9056,651.5819
1,11.2,143.98343
1,417.7376,143.98343
1,684.0624,143.98343
1,137.4828,143.98343
1,108.0,143.98343
1,85.6212,143.98343
1,47.1492,143.98343
1,598.7184,143.98343
1,108.0,143.98343
1,17297.728,10119.624
1,2899.3888,1993.6705
1,108.0,143.98343
1,108.0,143.98343
1,439.4992,143.98343
1,347.48,143.98343
1,405.0,143.98343
1,319.0992,143.98343
1,7061.1842,6431.0874
1,3417.8704,2907.3938
1,1025.7744,721.4839
1,935.0656,677.35846
1,108.0,143.98343
1,53.2,143.98343
1,44.5116,143.98343
1,1.2432,143.98343
1,18009.9136,12178.293
1,1109.3376,852.6925
1,1535.912,1140.4747
1,1001.5376,686.7942
1,489.3616,143.98343
1,1173.424,662.52014
1,329.4144,143.98343
1,209.4512,143.98343
1,108.0,143.98343
1,111.4512,143.98343
1,5.88,143.98343
1,1955.4752,1463.5587
1,837.984,143.98343
1,94.1808,143.98343
1,6743.24,5783.4976
1,42.28,143.98343
1,151.7936,143.98343
1,68.0624,143.98343
1,9.4528,143.98343
1,5.712,143.98343
1,98.0,143.98343
1,2497.0694,2212.7239
1,418.768,143.98343
1,11.2,143.98343
1,5257.651,5801.7637
1,2368.2624,2058.1462
1,1871.6432,1693.5758
1,133.728,143.98343
1,9929.6568,8525.915
1,8472.6488,7513.5625
1,6802.1856,5817.777
1,627.6368,143.98343
1,5516.5936,4859.2573
1,245.784,143.98343
1,393.1088,143.98343
1,540.1648,143.98343
1,200.5808,143.98343
1,5.5664,143.98343
1,795.872,678.15515
1,316.2656,143.98343
1,6169.492,5994.715
1,1278.816,1152.8652
1,8.4,143.98343
1,8.4,143.98343
1,300.0592,143.98343
1,22.8256,143.98343
1,206.9536,143.98343
1,5.0,143.98343
1,8.4,143.98343
1,1232.0112,685.00525
1,1324.9152,905.09534
1,494.7488,143.98343
1,185.5056,143.98343
1,108.0,143.98343
1,14.0,143.98343
1,202.9216,143.98343
1,488.3088,143.98343
1,2145.248,1310.2117
1,1422.6576,883.1959
1,2004.5508,1913.6241
1,10203.424,7183.1304
1,810.4992,722.47485
1,157.416,143.98343
1,232.2992,143.98343
1,1665.1376,1281.6958
1,296.184,143.98343
1,1334.2112,691.05426
1,119.8064,143.98343
1,28.1904,143.98343
1,2934.3328,2443.5789
1,1909.8464,1719.0013
1,8020.9808,7007.87
1,108.0,143.98343
1,1035.272,503.62973
1,108.0,143.98343
1,1154.8992,848.4177
1,8.4,143.98343
1,49.4508,143.98343
1,108.0,143.98343
1,401.968,143.98343
1,11.2,143.98343
1,3059.0014,3117.4248
1,321.0144,143.98343
1,157.1248,143.98343
1,2080.5008,1666.2408
1,39.396,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,821.8448,587.8142
1,108.0,143.98343
1,2.8,143.98343
1,108.0,143.98343
1,493.9312,143.98343
1,1963.8752,1190.2937
1,2.0944,143.98343
1,568.8928,143.98343
1,4578.056,4160.9253
1,95.06,143.98343
1,1806.0322,1707.0624
1,135.8672,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,56.4648,143.98343
1,2532.8016,2163.5337
1,18.144,143.98343
1,14.0,143.98343
1,108.0,143.98343
1,253.3888,143.98343
1,374.416,143.98343
1,2583.056,2195.8667
1,2478.0,143.98343
1,6.1264,143.98343
1,118.4736,143.98343
1,3683.3776,3143.6992
1,326.6256,143.98343
1,1404.5136,910.51526
1,589.5344,143.98343
1,389.529,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,438.3568,143.98343
1,25.2,143.98343
1,6982.2592,5773.725
1,3745.1456,3209.2383
1,581.8848,143.98343
1,934.8752,686.2724
1,108.0,143.98343
1,632.8,143.98343
1,1.6576,143.98343
1,251.3056,143.98343
1,5.6,143.98343
1,5583.207,5661.028
1,3379.4544,2983.2842
1,8.4,143.98343
1,622.6976,143.98343
1,108.0,143.98343
1,716.4192,143.98343
1,8437.4304,6434.571
1,1116.0016,648.6268
1,10840.648,7280.6235
1,770.1568,143.98343
1,167.3056,143.98343
1,148.5008,143.98343
1,2774.4304,2396.7039
1,15.12,143.98343
1,352.4304,143.98343
1,3225.4432,2549.0745
1,8.4,143.98343
1,108.0,143.98343
1,389.529,143.98343
1,108.0,143.98343
1,95.2,143.98343
1,70.0,143.98343
1,108.0,143.98343
1,1404.9056,729.8886
1,5788.944,5438.897
1,108.0,143.98343
1,2721.88,2305.9001
1,42.56,143.98343
1,2833.8366,2719.9377
1,9.3968,143.98343
1,329.392,143.98343
1,2884.5712,2357.648
1,84.56,143.98343
1,17.024,143.98343
1,1314.0176,733.44995
1,155.4784,143.98343
1,345.2288,143.98343
1,130.1888,143.98343
1,164.3712,143.98343
1,2071.1152,1320.4249
1,1454.432,691.39044
1,259.5824,143.98343
1,331.464,143.98343
1,3384.5616,2729.204
1,2508.4864,2134.754
1,3456.544,2746.3848
1,578.592,143.98343
1,683.648,340.54474
1,7764.344,5971.738
1,190.96,143.98343
1,2007.5776,988.39404
1,304.752,143.98343
1,3.7296,143.98343
1,1952.1488,1839.2172
1,1372.5376,699.34033
1,1506.736,765.6566
1,108.0,143.98343
1,2871.4,1989.2074
1,126.3808,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,13830.9584,9013.59
1,404.88,143.98343
1,39.984,143.98343
1,807.464,571.6527
1,251.9888,143.98343
1,86.24,143.98343
1,238.1008,143.98343
1,3245.2448,2569.1738
1,1442.4144,832.54333
1,108.0,143.98343
1,102.032,143.98343
1,1.456,143.98343
1,160.6864,143.98343
1,4169.3792,4315.2524
1,971.208,712.72125
1,1008.6944,855.10156
1,322.0,143.98343
1,47.32,143.98343
1,3.808,143.98343
1,95.76,143.98343
1,44.8,143.98343
1,75.3984,143.98343
1,5.3984,143.98343
1,108.0,143.98343
1,210.728,143.98343
1,108.0,143.98343
1,197.7248,143.98343
1,5.6,143.98343
1,108.0,143.98343
1,2357.9024,1950.5677
1,1.624,143.98343
1,42.28,143.98343
1,3301.9056,2658.872
1,12259.4752,7891.0728
1,660.8,143.98343
1,370.3616,143.98343
1,2133.712,1327.3922
1,129.6624,143.98343
1,3645.3872,2949.543
1,1150.7216,720.84875
1,389.2896,143.98343
1,2.2624,143.98343
1,172.5248,143.98343
1,235.1104,143.98343
1,4763.2032,3907.5125
1,171.2592,143.98343
1,100.7216,143.98343
1,882.1232,143.98343
1,2112.04,2006.3607
1,8652.56,6458.162
1,45229.24,23975.64
1,28.56,143.98343
1,151.2,143.98343
1,64.68,143.98343
1,108.0,143.98343
1,758.0048,143.98343
1,108.0,143.98343
1,269.9984,143.98343
1,206.7296,143.98343
1,10480.8816,7550.98
1,532.672,143.98343
1,308.8288,143.98343
1,108.0,143.98343
1,11.2,143.98343
1,554.9264,143.98343
1,220.9872,143.98343
1,2.0048,143.98343
1,4250.2992,3677.629
1,152.824,143.98343
1,242.4352,143.98343
1,331.5424,143.98343
1,10837.0164,8661.156
1,508.1104,143.98343
1,33.7008,143.98343
1,3.8304,143.98343
1,317.2736,143.98343
1,3025.7024,2466.441
1,186.6704,143.98343
1,2.8,143.98343
1,3291.2096,2344.0115
1,266.1792,143.98343
1,289.912,143.98343
1,325.7296,143.98343
1,229.0848,143.98343
1,4882.9648,4622.4424
1,87.36,143.98343
1,2258.8384,1607.5944
1,30.8,143.98343
1,9555.8064,7747.972
1,1446.1664,1016.91675
1,360.0688,143.98343
1,15.5568,143.98343
1,3.2704,143.98343
1,108.0,143.98343
1,1444.7664,714.269
1,14157.4608,8795.748
1,223.5296,143.98343
1,770.6272,143.98343
1,14480.8832,8547.497
1,108.0,143.98343
1,1971.123,1905.6807
1,1909.488,1515.3513
1,712.3648,143.98343
1,105.7504,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,2994.5566,2316.0596
1,385.4592,143.98343
1,546.9408,143.98343
1,99.2992,143.98343
1,205.2736,143.98343
1,10473.9264,7730.272
1,2.0496,143.98343
1,271.992,143.98343
1,1954.8368,1604.6549
1,389.984,143.98343
1,108.0,143.98343
1,1281.5376,852.91235
1,27554.2176,17568.664
1,1287.9552,615.5156
1,6715.576,5348.4595
1,1162.0336,605.41565
1,4279.968,3713.8413
1,29.68,143.98343
1,3748.7632,3106.0205
1,108.0,143.98343
1,2933.4144,2279.2214
1,320.5216,143.98343
1,252.1792,143.98343
1,278.3872,143.98343
1,70.1988,143.98343
1,457.1168,143.98343
1,167.1152,143.98343
1,96.88,143.98343
1,195.0256,143.98343
1,215.2528,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,5679.443,5378.983
1,108.0,143.98343
1,108.0,143.98343
1,4670.9152,4767.1885
1,123.928,143.98343
1,862.3216,547.09094
1,268.464,143.98343
1,17.92,143.98343
1,574.9184,143.98343
1,277.424,143.98343
1,739.9168,143.98343
1,743.7808,415.56638
1,11358.5248,8157.424
1,1299.7712,702.7274
1,674.0832,143.98343
1,2.8,143.98343
1,108.0,143.98343
1,310.1056,143.98343
1,2013.2336,1852.9392
1,1016.4448,750.1637
1,108.0,143.98343
1,70.266,143.98343
1,814.744,143.98343
1,24389.68,14904.869
1,14954.4416,9588.189
1,303.744,143.98343
1,390.4992,143.98343
1,756.0224,380.5507
1,12302.4608,8766.626
1,5758.0768,5385.879
1,1045.408,511.08014
1,121.7888,143.98343
1,442.1312,143.98343
1,108.0,143.98343
1,597.2176,143.98343
1,18.816,143.98343
1,1486.1616,839.2638
1,2.8,143.98343
1,138.7232,143.98343
1,1859.088,902.8502
1,1009.344,350.26572
1,4155.0208,3763.9556
1,248.5728,143.98343
1,108.0,143.98343
1,4597.7568,4426.9556
1,2277.5872,1252.3749
1,242.312,143.98343
1,976.6176,377.94458
1,519.4,143.98343
1,108.0,143.98343
1,1589.6384,1196.8978
1,126.952,143.98343
1,5.3872,143.98343
1,319.9616,143.98343
1,5.6,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,5872.9888,5066.264
1,108.0,143.98343
1,390.152,143.98343
1,230.4288,143.98343
1,25.2,143.98343
1,1132.7568,521.20355
1,7.4592,143.98343
1,95.2,143.98343
1,7896.5264,6323.2456
1,108.0,143.98343
1,389.529,143.98343
1,85.848,143.98343
1,86.8,143.98343
1,108.0,143.98343
1,3729.3116,4293.8438
1,180.096,143.98343
1,7330.7472,6140.69
1,154.336,143.98343
1,119.616,143.98343
1,127.9488,143.98343
1,108.0,143.98343
1,3003.406,2871.1792
1,108.0,143.98343
1,7178.4832,5292.8047
1,42.28,143.98343
1,21.56,143.98343
1,2.1728,143.98343
1,108.0,143.98343
1,901.4208,682.25793
1,396.76,143.98343
1,119.2128,143.98343
1,661.0016,143.98343
1,98.56,143.98343
1,295.2768,143.98343
1,2037.784,1187.4935
1,839.5408,612.2018
1,914.536,559.973
1,33.6,143.98343
1,2.8,143.98343
1,885.36,561.1344
1,86.8,143.98343
1,129.99,143.98343
1,108.0,143.98343
1,12073.0624,8778.056
1,1927.408,1208.9541
1,753.6256,143.98343
1,369.0064,143.98343
1,287.1232,143.98343
1,90.72,143.98343
1,108.0,143.98343
1,2031.2768,1781.1407
1,1291.0352,967.41736
1,108.0,143.98343
1,140.0224,143.98343
1,120337.336,133377.23
1,37397.2256,18140.908
1,85.12,143.98343
1,75.936,143.98343
1,28.3696,143.98343
1,1180.0432,663.2101
1,5017.1744,4753.828
1,5.04,143.98343
1,36.0,143.98343
1,4757.7488,4259.107
1,1537.0544,853.126
1,145.9696,143.98343
1,140.1008,143.98343
1,2131.9088,1902.9457
1,19.6,143.98343
1,984.1664,639.93365
1,2472.1312,1579.4972
1,4425.5008,3994.401
1,500.6736,143.98343
1,108.0,143.98343
1,358.344,143.98343
1,754.8912,237.41635
1,74.6592,143.98343
1,2.1728,143.98343
1,6590.9536,5139.856
1,108.0,143.98343
1,413.8848,143.98343
1,318.6176,143.98343
1,4528.1152,4538.178
1,304.4496,143.98343
1,444.36,143.98343
1,108.0,143.98343
1,15.4336,143.98343
1,403.3568,143.98343
1,7769.9216,6247.1235
1,530.712,143.98343
1,391.44,143.98343
1,244.9328,143.98343
1,16247.336,10246.185
1,6104.616,5932.268
1,76.5968,143.98343
1,421.0976,143.98343
1,46.0,143.98343
1,3286.7926,3003.0645
1,125.1936,143.98343
1,2289.6944,1681.9965
1,54.684,143.98343
1,108.0,143.98343
1,6.3056,143.98343
1,10833.984,7769.8115
1,327.8016,143.98343
1,1403.1696,807.11005
1,843.92,143.98343
1,876.1088,678.0713
1,14.0,143.98343
1,1918.5376,926.9835
1,866.2304,525.7683
1,1340.7632,924.694
1,1126.2496,552.2306
1,8868.8824,7399.6226
1,748.3392,143.98343
1,108.0,143.98343
1,746.0096,143.98343
1,3092.3088,2650.1052
1,108.0,143.98343
1,3622.5616,2903.0117
1,1726.7712,1119.1583
1,1118.8912,719.377
1,155.7136,143.98343
1,8.4,143.98343
1,14021.4592,9261.71
1,3874.7856,3228.3672
1,1765.736,1101.4535
1,108.0,143.98343
1,243.648,143.98343
1,386.68,143.98343
1,1.5232,143.98343
1,42.1848,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,1002.568,700.40674
1,430.1136,143.98343
1,51.8616,143.98343
1,108.0,143.98343
1,94.64,143.98343
1,151.648,143.98343
1,2352.1792,2062.1191
1,1266.6304,707.55743
1,108.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,1988.9408,1762.1486
1,71.5344,143.98343
1,350.336,143.98343
1,108.0,143.98343
1,23358.7018,16258.481
1,1676.2032,1337.6532
1,3057.8016,2462.2803
1,380.3072,143.98343
1,687.12,143.98343
1,108.0,143.98343
1,957.7568,668.9941
1,3849.496,3118.9294
1,295.7808,143.98343
1,1222.032,574.17334
1,872.2672,679.1941
1,291.5136,143.98343
1,757.3328,395.26233
1,8.4,143.98343
1,869.9152,143.98343
1,321.8992,143.98343
1,425.0,715.26843
1,95.2,143.98343
1,180.3088,143.98343
1,405.0,143.98343
1,1208.3456,679.6654
1,1.6688,143.98343
1,2.6208,143.98343
1,2645.804,2185.442
1,16133.7344,10258.826
1,530.7344,143.98343
1,7285.432,5673.262
1,101.0016,143.98343
1,5387.0656,5293.2686
1,35.1036,143.98343
1,1395.1672,919.386
1,97.1824,143.98343
1,1899.8896,1498.0117
1,135.3632,143.98343
1,108.0,143.98343
1,975.0048,409.03278
1,312.6704,143.98343
1,2376.9312,1952.342
1,16911.0774,9503.592
1,207.3008,143.98343
1,349.3168,143.98343
1,1416.968,698.4346
1,5.6,143.98343
1,520.6544,143.98343
1,7041.8992,5802.129
1,108.0,143.98343
1,640.2592,143.98343
1,197.2992,143.98343
1,56.154,143.98343
1,2642.0464,2199.4026
1,231.9184,143.98343
1,108.0,143.98343
1,2496.0796,2358.0386
1,4145.4896,3901.9375
1,1.0,143.98343
1,219.1056,143.98343
1,474.3536,143.98343
1,108.0,143.98343
1,598.1584,143.98343
1,16.8,143.98343
1,365.0752,143.98343
1,470.4,143.98343
1,20335.672,12906.393
1,2275.3808,1614.723
1,1977.2704,1167.2174
1,108.0,143.98343
1,1.0,143.98343
1,3259.7264,2384.501
1,1529.8976,920.03064
1,1997.912,1799.8029
1,271.7232,143.98343
1,4744.8464,4704.233
1,133.784,143.98343
1,854.7616,662.16296
1,684.0624,143.98343
1,709.24,143.98343
1,209.496,143.98343
1,84.56,143.98343
1,414.5568,143.98343
1,326.3232,143.98343
1,7.2744,143.98343
1,1735.2272,931.98206
1,108.0,143.98343
1,75.3228,143.98343
1,109.032,143.98343
1,1312.2816,631.015
1,2253.1824,1727.8866
1,172.872,143.98343
1,1076.2752,596.0746
1,108.0,143.98343
1,17002.72,11088.924
1,168.1568,143.98343
1,3658.0432,3266.0586
1,33.0078,143.98343
1,79.0048,143.98343
1,6439.5296,5078.572
1,6157.3232,5470.981
1,98.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,479.0128,143.98343
1,121.1952,143.98343
1,364.224,143.98343
1,464.6096,143.98343
1,2.8,143.98343
1,108.0,143.98343
1,4.746,143.98343
1,94.5,143.98343
1,128.912,143.98343
1,211.6912,143.98343
1,7.0,143.98343
1,3505.7568,3026.387
1,147.3808,143.98343
1,108.0,143.98343
1,17260.264,10216.701
1,108.0,143.98343
1,481.6,143.98343
1,646.408,143.98343
1,90.6612,143.98343
1,2.8,143.98343
1,2814.3584,2364.6033
1,175.2352,143.98343
1,279.6416,143.98343
1,165.4912,143.98343
1,3.2704,143.98343
1,18.032,143.98343
1,108.0,143.98343
1,5.6,143.98343
1,1206.6656,865.3949
1,108.0,143.98343
1,108.0,143.98343
1,40.0,143.98343
1,108.0,143.98343
1,238.0896,143.98343
1,582.3664,143.98343
1,1603.392,927.84863
1,214.9952,143.98343
1,7749.4928,5922.694
1,108.0,143.98343
1,803.2192,387.36774
1,1340.7744,756.51306
1,7126.448,5650.249
1,108.0,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,118.8432,143.98343
1,1620.976,728.16925
1,95.676,143.98343
1,108.0,143.98343
1,169.2768,143.98343
1,14.0,143.98343
1,7959.6048,7676.9937
1,151.2,143.98343
1,108.0,143.98343
1,3988.3984,3513.7642
1,236.115,143.98343
1,967.0864,398.45187
1,2.8,143.98343
1,51.1056,143.98343
1,5.6,143.98343
1,84.56,143.98343
1,279.216,143.98343
1,2351.8768,2062.553
1,182.448,143.98343
1,219.1392,143.98343
1,2320.9536,1809.236
1,1.4672,143.98343
1,185.2032,143.98343
1,3365.4656,2840.1477
1,11.2784,143.98343
1,108.0,143.98343
1,5.0,143.98343
1,397.5664,143.98343
1,8540.224,6638.352
1,2.8,143.98343
1,1258.7792,692.52826
1,37.8252,143.98343
1,6937.1652,6221.7896
1,5.6,143.98343
1,119.84,143.98343
1,72.7776,143.98343
1,5178.6784,5130.0396
1,1180.8048,837.2344
1,452.6032,143.98343
1,108.0,143.98343
1,446.2416,143.98343
1,823.0992,143.98343
1,74.4016,143.98343
1,1.5456,143.98343
1,543.536,143.98343
1,118.1152,143.98343
1,400.1424,143.98343
1,4208.8144,3349.8743
1,662.032,143.98343
1,1009.5232,652.86725
1,782.5776,367.35577
1,517.2048,143.98343
1,1302.7392,917.83704
1,182.1456,143.98343
1,158.9728,143.98343
1,5.6,143.98343
1,1813.6048,1346.2311
1,25.2,143.98343
1,3489.7506,3530.102
1,333.1888,143.98343
1,3946.117,4349.166
1,105.0336,143.98343
1,705.4992,143.98343
1,263.984,143.98343
1,262.6512,143.98343
1,393.5456,143.98343
1,389.529,143.98343
1,108.0,143.98343
1,4775.7472,4995.356
1,108.0,143.98343
1,15205.176,9012.22
1,363.4288,143.98343
1,222.488,143.98343
1,86.8,143.98343
1,585.7824,143.98343
1,665.7504,143.98343
1,7791.3584,6219.5386
1,271.1968,143.98343
1,196.2352,143.98343
1,108.0,143.98343
1,363.9328,143.98343
1,2.8,143.98343
1,108.0,143.98343
1,408.7664,143.98343
1,338.4976,143.98343
1,2173.5812,2097.8162
1,155.5344,143.98343
1,3192.9184,2122.299
1,196.3248,143.98343
1,285.9136,143.98343
1,987.4704,677.8209
1,2184.8176,1746.048
1,5.6,143.98343
1,108.0,143.98343
1,308.336,143.98343
1,2.8,143.98343
1,95.76,143.98343
1,108.0,143.98343
1,1027.9584,401.68524
1,2396.0384,1864.143
1,405.0,143.98343
1,72.0,1012.3395
1,459.8832,143.98343
1,84.56,143.98343
1,129.4272,143.98343
1,246.9376,143.98343
1,2297.3356,2093.5903
1,1945.4372,1768.399
1,2.8,143.98343
1,1725.4944,1594.2816
1,594.3952,143.98343
1,431.3232,143.98343
1,723.4192,143.98343
1,108.0,143.98343
1,103.9584,143.98343
1,459.7712,143.98343
1,124.6,143.98343
1,3536.3328,3233.4722
1,2.8672,143.98343
1,44.8,143.98343
1,108.0,143.98343
1,341.88,143.98343
1,70.0308,143.98343
1,577.304,143.98343
1,19.6,143.98343
1,191.0608,143.98343
1,2903.4992,2506.7942
1,108.0,143.98343
1,98.0,143.98343
1,2545.2,1645.3485
1,108.0,143.98343
1,1547.0476,1484.3308
1,108.0,143.98343
1,108.0,143.98343
1,110.6448,143.98343
1,345.0384,143.98343
1,1207.3152,581.3157
1,37.7412,143.98343
1,462.0896,143.98343
1,285.1184,143.98343
1,240.4976,143.98343
1,14.1904,143.98343
1,96.32,143.98343
1,2554.832,1433.3286
1,108.0,143.98343
1,52.6764,143.98343
1,13123.0624,8399.296
1,8.4,143.98343
1,116.8524,143.98343
1,42.28,143.98343
1,1633.2288,904.28296
1,5.6,143.98343
1,5842.7488,5693.081
1,7838.0064,6434.355
1,9.408,143.98343
1,392.448,143.98343
1,9188.1664,7194.0454
1,699.9776,370.06015
1,1.8256,143.98343
1,11420.304,7669.6055
1,1.8816,143.98343
1,5763.3492,6379.45
1,7468.5856,6029.22
1,482.5632,143.98343
1,108.0,143.98343
1,626.8976,143.98343
1,4.7936,143.98343
1,260.2768,143.98343
1,150.248,143.98343
1,507.7856,143.98343
1,119.0224,143.98343
1,94.0,143.98343
1,871.8304,376.88428
1,2.8,143.98343
1,0.2296,143.98343
1,144.6256,143.98343
1,433.216,143.98343
1,108.0,143.98343
1,412.5632,143.98343
1,110.2416,143.98343
1,14.0,143.98343
1,177.7104,143.98343
1,3156.7312,2202.0564
1,39179.7616,23266.738
1,108.0,143.98343
1,94.5616,143.98343
1,324.2848,143.98343
1,180.4096,143.98343
1,8026.6256,7345.7837
1,6641.3984,5158.736
1,5.6,143.98343
1,3402.8736,2913.796
1,108.0,143.98343
1,5779.648,5058.5586
1,14.0,143.98343
1,241.3824,143.98343
1,2168.4656,1978.6218
1,43.4952,143.98343
1,108.0,143.98343
1,270.1776,143.98343
1,2459.8098,1773.5635
1,14.28,143.98343
1,18.032,143.98343
1,3780.693,3872.5234
1,39.0936,143.98343
1,633.4272,143.98343
1,1922.76,1634.6117
1,615.16,143.98343
1,39.2,143.98343
1,372.6912,143.98343
1,708.4,298.77502
1,5657.2656,6314.313
1,9941.4532,7875.439
1,3450.8208,2940.5269
1,1269.0608,672.16406
1,82.9752,143.98343
1,5.6,143.98343
1,108.0,143.98343
1,809.3904,143.98343
1,7.28,143.98343
1,1140.776,673.01416
1,85.68,143.98343
1,1122.52,651.7981
1,16.8,143.98343
1,127.68,143.98343
1,435.176,143.98343
1,1130.7744,759.8998
1,325.0128,143.98343
1,659.848,143.98343
1,7499.3324,6691.458
1,2.8,143.98343
1,6486.6032,5960.836
1,108.0,143.98343
1,108.0,143.98343
1,641.4016,143.98343
1,2080.4,143.98343
1,10666.1856,8145.04
1,639.4192,143.98343
1,86.8,143.98343
1,108.0,143.98343
1,276.0352,143.98343
1,2545.7558,2390.9458
1,1693.1936,1566.8982
1,871.864,672.31055
1,15666.1456,9379.73
1,983.3376,661.4729
1,421.4896,143.98343
1,108.0,143.98343
1,108.0,143.98343
1,261.968,143.98343
1,10.6512,143.98343
1,4937.8448,5061.649
1,108.0,143.98343
1,16.912,143.98343
1,120.372,143.98343
1,108.0,143.98343
1,366.4752,143.98343
1,108.0,143.98343
1,769.9216,510.65897
1,3198.6528,2539.4768
1,9309.8208,6822.949
1,108.0,143.98343
1,108.0,143.98343
1,1156.8368,620.813
1,443.4864,143.98343
1,108.0,143.98343
1,84.5964,143.98343
1,11324.8352,7686.351
1,2081.4976,1580.4393
1,285.5328,143.98343
1,3.7856,143.98343
1,379.0752,143.98343
1,454.1824,143.98343
1,8.3552,143.98343
1,108.0,143.98343
1,159.7344,143.98343
1,95.76,143.98343
1,954.3296,690.7106
1,142.7888,143.98343
1,24438.3426,12728.277
1,10089.5872,7875.504
1,111.3504,143.98343
1,108.0,143.98343
1,2041.3568,1068.3828
1,11.816,143.98343
1,1118.0512,642.1349
1,108.0,143.98343
1,2435.328,1300.9191
1,108.0,143.98343
1,1007.9552,686.7285
1,2004.5508,1913.4082
1,1986.8324,1336.217
1,105.3472,143.98343
1,108.0,143.98343
1,6618.486,7274.084
1,509.2864,143.98343
1,2811.5122,2169.6282
1,833.2464,143.98343
1,1329.0592,947.14026
1,191.8448,143.98343
1,76.2552,143.98343
1,1808.856,1427.4281
1,389.529,143.98343
1,314.7312,143.98343
1,108.0,143.98343
1,1611.7248,1153.7074
1,4221.7952,3694.9985
1,91.4844,143.98343
1,81.732,143.98343
1,2.8,143.98343
1,88.48,143.98343
1,108.0,143.98343
1,572.712,143.98343
1,788.9952,389.3909
1,407.8144,143.98343
1,2830.4864,2299.4065
1,253.1312,143.98343
1,313.9696,143.98343
1,11.8608,143.98343
1,169.7808,143.98343
1,1470.4928,977.46155
1,352.912,143.98343
1,527.7776,143.98343
1,108.0,143.98343
1,25.2,143.98343
1,2342.4912,2150.8247
1,210.9408,143.98343
1,108.0,143.98343
1,221.2224,143.98343
1,3005.7664,1916.1569
1,272.2272,143.98343
1,1119.44,715.01697
1,83.958,143.98343
1,5549.4768,5527.309
1,5.6,143.98343
1,4.1104,143.98343
1,17.584,143.98343
1,11376.4224,7771.7905
1,2898.56,2293.1458
1,165.8384,143.98343
