AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO
0.0,27.9,1793.89,450.38,221.284,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,7.42,300.0,32897.564,100.0,-1
0.0,50.31,1781.29,897.876,230.356,0
0.0,67.0,424.83,32897.564,100.0,0
0.0,52.33,652.75,32897.564,251.692,0
0.0,5.2,300.0,300.0,100.0,0
0.0,71.38,300.0,32897.564,100.0,0
0.0,6.08,300.0,300.0,100.0,0
0.0,28.04,300.0,300.0,100.0,-1
0.0,42.97,300.0,300.0,100.0,-1
0.0,31.81,3500.0,1925.0,1120.0,0
0.0,21.02,1332.38,1140.188,354.788,0
0.0,6.18,18265.1,84672.0,3336.648,0
0.0,67.0,436.835,32897.564,100.0,-1
0.0,67.0,682.5,32897.564,915.936,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,6.4,300.0,300.0,100.0,0
0.0,51.83,2148.475,83.384,283.78,0
0.0,41.81,543.235,560.0,146.272,0
0.0,57.25,300.0,300.0,100.0,0
0.0,21.09,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,45.16,16893.415,2279.424,2280.88,0
0.0,49.21,3500.0,793.1,132.44,0
0.0,51.83,1961.61,92.456,511.532,-1
0.0,6.91,300.0,300.0,100.0,0
0.0,67.0,485.66,32897.564,100.0,0
0.0,26.75,309.33,300.0,100.0,-1
0.0,22.53,4070.815,1260.0,513.772,0
0.0,48.47,436.485,32897.564,120.092,0
0.0,69.98,1710.38,300.0,289.772,0
0.0,24.38,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,8484.91,487.62,100.0,0
0.0,49.87,3500.0,1925.0,1120.0,0
0.0,69.42,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,18.49,2263.66,1830.528,302.988,-1
0.0,3.81,449.4,32897.564,100.0,0
0.0,51.19,464.275,32897.564,103.936,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,53.48,300.0,32897.564,100.0,0
0.0,5.76,1246.84,2316.72,165.228,-1
0.0,30.77,300.0,300.0,100.0,0
0.0,7.76,316.715,32897.564,100.0,0
0.0,30.18,300.0,32897.564,100.0,-1
0.0,46.21,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,9.71,3500.0,1925.0,1120.0,0
0.0,69.98,634.515,1596.0,145.348,0
0.0,36.29,2685.41,36.4,422.044,0
0.0,20.92,481.075,300.0,100.0,0
0.0,46.23,689.185,300.0,182.28,0
0.0,6.97,3700.06,8935.948,5474.168,0
0.0,43.46,539.7,32897.564,156.1,0
0.0,12.57,300.0,300.0,100.0,-1
0.0,51.83,1506.435,978.824,446.32,0
0.0,24.32,442.54,377.692,100.0,0
0.0,26.03,518.21,32897.564,254.772,-1
0.0,14.01,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,2277.485,483.0,280.504,0
0.0,28.78,1493.38,1890.0,220.36,-1
0.0,27.27,300.0,300.0,100.0,-1
0.0,23.13,300.0,300.0,100.0,0
0.0,3.77,1172.36,300.0,100.0,0
0.0,51.83,19040.0,4721.92,2346.428,0
0.0,35.15,918.12,1207.36,708.624,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,24.68,2829.295,601.244,610.344,0
0.0,28.14,9152.92,1390.564,2452.072,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,3500.0,66.808,121.044,0
0.0,7.04,16922.01,4328.1,3717.448,1
0.0,22.55,18700.5,793.828,4840.892,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,25.93,300.0,300.0,107.38,0
0.0,24.55,1846.425,300.0,100.0,-1
0.0,7.61,300.0,300.0,100.0,-1
0.0,7.32,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,7.73,1204.525,729.12,294.532,-1
0.0,23.19,2206.82,336.0,603.204,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,28.72,300.0,32897.564,100.0,0
0.0,49.38,383.285,300.0,106.568,0
0.0,48.6,300.0,300.0,100.0,0
0.0,53.67,1844.815,300.0,405.832,0
0.0,7.28,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,646.87,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,44.2,17902.5,70000.0,245.0,0
0.0,15.6,300.0,300.0,100.0,0
0.0,49.39,300.0,300.0,100.0,0
0.0,21.51,300.0,32897.564,100.0,0
0.0,47.01,300.0,32897.564,100.0,0
0.0,19.97,5470.85,168.0,766.836,0
0.0,51.68,5034.05,535.472,1304.352,0
0.0,69.98,835.835,300.0,221.592,0
0.0,49.27,300.0,300.0,100.0,0
0.0,72.24,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,18.96,300.0,300.0,100.0,-1
0.0,21.84,550.095,32897.564,147.98,-1
0.0,23.08,3500.0,1925.0,1120.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,969.115,827.344,259.896,0
0.0,69.98,764.925,300.0,208.32,0
0.0,19.73,2932.825,2716.672,391.608,1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,6968.535,1028.58,1819.104,-1
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,33.13,300.0,300.0,100.0,-1
0.0,47.79,3500.0,1925.0,1120.0,0
0.0,23.16,300.0,32897.564,100.0,0
0.0,48.46,538.335,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,6.22,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,0.63,300.0,32897.564,105.896,0
0.0,69.29,404.53,300.0,100.0,0
0.0,22.45,300.0,32897.564,100.0,0
0.0,52.85,300.0,32897.564,100.0,0
0.0,24.95,877.59,383.796,231.56,1
0.0,67.0,300.0,32897.564,100.0,0
0.0,30.01,1795.605,946.288,468.608,0
0.0,42.21,300.0,32897.564,100.0,0
0.0,48.82,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,1583.61,628.572,274.876,0
0.0,29.28,6220.48,2285.724,4634.728,-1
0.0,35.67,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,559.44,300.0,152.404,0
0.0,23.66,300.0,32897.564,100.0,-1
0.0,4.38,300.0,32897.564,100.0,0
0.0,22.99,300.0,300.0,100.0,-1
0.0,25.25,13660.185,3325.588,100.0,0
0.0,67.0,437.675,32897.564,116.116,0
0.0,67.0,300.0,32897.564,120.372,0
0.0,69.98,561.715,300.0,160.44,1
0.0,69.98,911.12,300.0,286.86,0
0.0,5.9,300.0,32897.564,100.0,0
0.0,69.33,300.0,300.0,100.0,0
0.0,66.27,300.0,32897.564,100.0,0
0.0,69.98,413.805,300.0,100.0,0
0.0,69.98,737.1,300.0,100.0,0
0.0,24.56,490.07,300.0,107.072,-1
0.0,25.48,300.0,300.0,100.0,-1
0.0,26.08,744.38,629.468,201.796,0
0.0,69.98,365.435,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,1522.43,87.612,189.812,0
0.0,51.83,2517.97,179.284,687.064,1
0.0,4.19,3500.0,980.0,131.236,0
0.0,69.98,300.0,300.0,103.684,0
0.0,69.98,597.345,348.46,820.4,0
0.0,27.18,300.0,32897.564,100.0,-1
0.0,51.83,5226.27,6230.0,1367.856,0
0.0,51.83,1624.105,1316.0,703.08,0
0.0,49.42,848.4,3610.684,258.748,0
0.0,31.19,16601.235,2191.448,5057.724,0
0.0,19.44,475.79,300.0,100.0,0
0.0,44.86,429.38,32897.564,100.0,-1
0.0,27.85,594.895,32897.564,128.94,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,44.03,300.0,32897.564,100.0,0
0.0,47.75,1025.605,300.0,271.628,0
0.0,8.77,338.38,300.0,100.0,0
0.0,5.38,643.965,32897.564,180.824,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,9.24,1703.17,252.0,212.492,0
0.0,4.69,25473.42,4290.048,6850.872,-1
0.0,11.39,473.55,32897.564,145.124,1
0.0,47.73,300.0,300.0,100.0,0
0.0,51.83,3979.36,210.476,483.532,1
0.0,67.0,623.315,32897.564,100.0,-1
0.0,53.43,300.0,32897.564,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,26.45,411.39,32897.564,100.0,-1
0.0,50.94,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,46.49,300.0,32897.564,100.0,0
0.0,25.06,5666.5,56.756,691.544,-1
0.0,25.46,300.0,300.0,100.0,0
0.0,51.83,2128.98,507.36,263.984,0
0.0,29.93,855.225,1232.0,220.528,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,5.04,22354.15,27498.8,6088.208,-1
0.0,16.88,300.0,32897.564,100.0,0
0.0,47.73,641.27,311.92,176.68,0
0.0,41.64,300.0,300.0,100.0,-1
0.0,44.47,967.82,321.104,261.744,0
0.0,23.54,1025.78,17.164,100.0,0
0.0,49.21,2994.25,1586.48,789.992,0
0.0,69.98,942.165,793.296,349.608,0
0.0,51.59,634.515,32897.564,100.0,-1
0.0,67.0,396.06,32897.564,113.008,0
0.0,19.36,300.0,300.0,100.0,-1
0.0,27.76,15706.285,8092.476,100.0,0
0.0,21.47,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,46.13,1790.355,4227.384,296.436,-1
0.0,51.83,14377.545,552.384,4512.508,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,563.99,317.408,155.428,0
0.0,38.62,31665.9,15792.0,5346.012,0
0.0,26.16,16676.555,63560.0,242.2,0
0.0,67.0,493.99,32897.564,160.692,0
0.0,17.36,300.0,32897.564,146.244,0
0.0,51.83,8482.74,1128.764,2194.22,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,918.365,300.0,212.968,0
0.0,49.02,300.0,300.0,100.0,0
0.0,51.83,3243.625,137.564,1359.708,0
0.0,3.64,5815.215,2195.2,787.836,1
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,19.16,7224.595,3621.968,1575.868,1
0.0,47.56,300.0,32897.564,100.0,0
0.0,20.23,300.0,32897.564,100.0,-1
0.0,7.07,598.71,300.0,100.0,0
0.0,30.4,300.0,300.0,100.0,-1
0.0,5.12,300.0,300.0,100.0,0
0.0,21.88,21676.165,9571.072,2628.276,0
0.0,45.71,914.235,300.0,200.648,0
0.0,43.1,2330.65,65.212,288.092,0
0.0,49.1,17546.725,1827.84,2159.248,-1
0.0,69.98,300.0,300.0,100.0,-1
0.0,7.77,300.0,300.0,100.0,0
0.0,27.4,405.51,300.0,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,9.46,300.0,300.0,100.0,0
0.0,51.83,17653.825,58.912,2122.708,0
0.0,51.83,13316.975,1537.648,2240.56,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,-1
0.0,31.32,616.875,364.0,160.636,0
0.0,9.16,300.0,300.0,100.0,0
0.0,46.98,300.0,32897.564,100.0,0
0.0,22.21,300.0,32897.564,100.0,0
0.0,31.02,300.0,300.0,100.0,-1
0.0,73.47,468.09,32897.564,100.0,-1
0.0,21.22,300.0,32897.564,100.0,0
0.0,10.29,300.0,32897.564,100.0,0
0.0,18.91,300.0,300.0,100.0,-1
0.0,6.77,300.0,300.0,100.0,0
0.0,6.79,300.0,32897.564,100.0,0
0.0,6.57,435.015,32897.564,186.424,0
0.0,24.44,1469.58,651.224,395.976,0
0.0,25.24,5000.0,2750.0,1350.0,0
0.0,4.33,300.0,300.0,100.0,0
0.0,69.98,412.44,300.0,111.496,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,43.41,568.295,32897.564,180.712,0
0.0,23.48,9657.655,520.52,2499.112,-1
0.0,51.83,1260.21,126.0,1616.972,-1
0.0,32.72,16863.805,21084.0,12221.244,-1
0.0,8.17,490.875,300.0,171.164,0
0.0,26.75,1517.005,1009.596,642.46,0
0.0,9.26,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,34.28,300.0,300.0,100.0,0
0.0,20.05,600.355,300.0,103.908,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5967.535,1112.328,753.116,0
0.0,24.91,454.02,32897.564,100.0,0
0.0,5.99,300.0,32897.564,100.0,-1
0.0,51.83,3316.18,223.076,406.644,0
0.0,51.83,3500.0,30.072,139.776,0
0.0,43.32,300.0,300.0,100.0,0
0.0,23.5,13620.95,2771.188,3639.944,0
0.0,27.48,1645.56,406.812,361.536,-1
0.0,40.71,300.0,32897.564,100.0,0
0.0,25.97,2266.18,2145.976,589.904,0
0.0,51.83,8004.43,206.332,1801.128,0
0.0,67.0,520.45,32897.564,137.312,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.52,300.0,336.0,100.0,0
0.0,8.68,25815.965,8243.088,4419.8,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,397.18,32897.564,100.0,-1
0.0,51.13,1029.7,108.556,100.0,0
0.0,21.68,300.0,32897.564,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,37.1,8016.26,109.2,1339.408,0
0.0,69.98,933.695,300.0,120.624,-1
0.0,51.83,1182.23,1125.824,100.0,0
0.0,6.43,300.0,32897.564,100.0,0
0.0,69.81,1179.745,300.0,311.808,-1
0.0,51.83,1389.36,40.684,260.624,-1
0.0,4.87,742.0,32897.564,162.316,0
0.0,22.92,300.0,32897.564,100.0,0
0.0,69.61,1781.325,378.0,469.756,0
0.0,51.83,6082.615,2850.288,752.556,0
0.0,17.26,300.0,32897.564,100.0,0
0.0,40.7,1214.395,300.0,290.36,-1
0.0,25.09,300.0,300.0,100.0,2
0.0,47.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,24.5,325.22,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,16.15,706.545,336.0,104.692,0
0.0,31.12,300.0,32897.564,100.0,0
0.0,51.83,3500.0,1925.0,1120.0,0
0.0,46.05,535.815,300.0,148.848,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,43.5,1175.125,300.0,173.936,0
0.0,51.83,3500.0,78.26,148.26,-1
0.0,69.98,1424.045,300.0,197.008,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,5.74,327.005,32897.564,100.0,0
0.0,67.56,963.13,1680.0,218.512,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,18.85,9993.9,85764.0,1510.824,0
0.0,3.3,300.0,32897.564,100.0,0
0.0,25.05,300.0,32897.564,100.0,0
0.0,21.35,300.0,32897.564,100.0,0
0.0,27.57,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,6.43,1609.65,136.78,425.208,0
0.0,69.98,300.0,300.0,100.0,0
0.0,18.35,21691.425,2800.0,3644.004,0
0.0,14.01,300.0,300.0,100.0,0
0.0,53.48,300.0,32897.564,100.0,0
0.0,74.21,300.0,32897.564,100.0,0
0.0,45.81,300.0,32897.564,100.0,1
0.0,48.84,300.0,32897.564,100.0,0
0.0,23.95,300.0,32897.564,100.0,0
0.0,50.03,14542.5,2151.576,100.0,0
0.0,28.58,496.265,32897.564,100.0,0
0.0,51.83,3684.695,652.372,476.868,0
0.0,51.83,3500.0,1925.0,1120.0,0
0.0,51.83,4648.525,384.72,562.38,-1
0.0,27.98,29930.145,8687.616,6446.188,1
0.0,24.94,402.92,32897.564,128.716,-1
0.0,69.98,1895.25,889.028,555.38,0
0.0,29.31,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,9.59,300.0,32897.564,100.0,-1
0.0,69.98,707.42,300.0,101.052,0
0.0,45.31,9639.07,1736.0,4034.632,0
0.0,28.78,300.0,300.0,100.0,0
0.0,19.82,732.83,300.0,102.956,0
0.0,10.52,300.0,300.0,100.0,0
0.0,69.98,687.54,477.568,118.048,0
0.0,4.41,584.465,300.0,100.0,0
0.0,69.8,300.0,32897.564,100.0,0
0.0,29.99,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,120.288,0
0.0,4.09,1209.635,300.0,371.896,-1
0.0,45.14,300.0,32897.564,100.0,0
0.0,6.07,4037.11,456.652,505.456,-1
0.0,11.41,17924.935,1512.0,3010.84,0
0.0,67.0,364.595,32897.564,114.38,0
0.0,22.05,726.635,32897.564,122.948,0
0.0,67.0,690.27,32897.564,100.0,0
0.0,48.95,352.87,300.0,100.0,0
0.0,5.11,25476.5,4290.048,6851.684,-1
0.0,49.51,366.87,300.0,100.0,0
0.0,7.14,1106.35,300.0,136.64,0
0.0,20.8,24768.1,57456.0,18072.432,-1
0.0,49.78,745.57,32897.564,216.58,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,1
0.0,51.83,1435.49,197.96,308.812,0
0.0,23.6,3500.0,400.4,167.748,0
0.0,7.42,300.0,32897.564,100.0,0
0.0,28.64,300.0,32897.564,100.0,0
0.0,69.98,799.12,300.0,103.488,0
0.0,69.98,1255.275,300.0,152.684,-1
0.0,67.0,617.295,32897.564,852.096,0
0.0,69.98,1390.48,300.0,373.52,0
0.0,48.75,875.455,300.0,194.796,0
0.0,4.1,1325.31,442.512,164.752,0
0.0,25.48,300.0,32897.564,100.0,0
0.0,9.52,300.0,32897.564,100.0,0
0.0,5.78,30935.625,14494.116,5205.676,0
0.0,69.98,300.0,300.0,100.0,0
0.0,5.01,300.0,300.0,100.0,0
0.0,27.19,300.0,300.0,100.0,0
0.0,9.36,1477.28,378.252,185.724,0
0.0,72.35,753.515,32897.564,100.0,0
0.0,51.09,1460.13,436.38,382.536,0
0.0,48.0,300.0,300.0,100.0,0
0.0,8.68,300.0,300.0,100.0,0
0.0,69.98,347.48,300.0,128.352,0
0.0,6.23,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1635.165,425.6,219.632,0
0.0,51.83,3709.545,264.908,1169.532,0
0.0,23.17,300.0,300.0,100.0,-1
0.0,12.75,1682.59,300.0,206.136,0
0.0,7.8,22484.945,2114.0,2738.82,0
0.0,67.0,300.0,32897.564,108.584,0
0.0,69.98,300.0,300.0,100.0,0
0.0,8.33,300.0,32897.564,100.0,0
0.0,26.11,865.06,300.0,203.98,0
0.0,53.01,436.345,32897.564,168.98,0
0.0,22.07,700.035,300.0,183.792,0
0.0,28.01,300.0,32897.564,100.0,0
0.0,44.01,300.0,32897.564,100.0,0
0.0,3.3,300.0,32897.564,100.0,0
0.0,47.47,300.0,300.0,100.0,0
0.0,6.46,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,138.488,0
0.0,21.72,19411.385,13366.584,7129.248,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,19.33,300.0,300.0,100.0,-1
0.0,69.98,986.755,417.788,214.116,0
0.0,23.15,300.0,300.0,100.0,0
0.0,22.21,1243.2,76.216,329.336,0
0.0,47.15,3413.27,1444.38,758.436,-1
0.0,50.0,5000.0,2750.0,1350.0,0
0.0,22.54,300.0,32897.564,100.0,1
0.0,19.44,495.145,300.0,135.212,-1
0.0,51.83,9703.365,1039.808,2560.46,0
0.0,26.02,8528.03,2129.232,1043.336,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,5.54,3500.0,319.2,418.796,-1
0.0,25.58,300.0,300.0,100.0,-1
0.0,32.73,7407.085,8064.0,933.24,-1
0.0,69.98,521.43,300.0,100.0,0
0.0,69.98,1130.78,300.0,298.928,0
0.0,69.98,300.0,300.0,100.0,0
0.0,48.88,1336.37,506.24,352.016,0
0.0,69.98,306.95,479.416,100.0,0
0.0,49.21,5000.0,2750.0,1350.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,5.16,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,44.21,763.28,392.0,168.952,0
0.0,25.45,24768.1,57456.0,18072.432,-1
0.0,65.08,300.0,300.0,100.0,0
0.0,7.55,614.32,32897.564,106.456,1
0.0,67.75,300.0,32897.564,100.0,-1
0.0,28.54,24768.1,57456.0,18072.432,-1
0.0,69.98,1566.845,300.0,266.84,0
0.0,40.32,300.0,32897.564,100.0,0
0.0,23.41,322.245,300.0,100.0,-1
0.0,46.33,5000.0,2750.0,1350.0,0
0.0,3.46,633.36,32897.564,100.0,0
0.0,8.01,300.0,300.0,100.0,0
0.0,26.67,300.0,32897.564,100.0,0
0.0,28.63,300.0,300.0,100.0,-1
0.0,8.89,487.34,32897.564,100.0,0
0.0,67.0,584.29,32897.564,103.068,0
0.0,6.9,300.0,300.0,100.0,0
0.0,11.4,300.0,300.0,122.388,0
0.0,69.98,300.0,300.0,100.0,0
0.0,7.75,300.0,32897.564,100.0,0
0.0,27.79,300.0,32897.564,100.0,0
0.0,51.83,1294.965,201.6,487.928,0
0.0,7.16,300.0,300.0,100.0,-1
0.0,67.0,586.25,32897.564,100.0,0
0.0,46.71,27464.08,4416.888,3315.76,0
0.0,69.98,1310.505,300.0,159.824,0
0.0,51.83,4600.89,1120.0,571.368,0
0.0,47.45,541.73,300.0,143.892,0
0.0,20.15,1132.775,300.0,139.776,-1
0.0,51.83,2206.33,2492.0,509.096,0
0.0,67.0,685.37,32897.564,182.644,0
0.0,9.47,5144.3,4032.0,1172.192,1
0.0,67.0,300.0,32897.564,100.0,-1
0.0,25.53,1012.76,168.0,127.204,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,10107.265,2853.844,2695.028,0
0.0,18.6,3500.0,1925.0,1120.0,-1
0.0,51.44,300.0,32897.564,100.0,0
0.0,51.83,3500.0,217.98,352.24,0
0.0,5.81,1883.49,92.344,322.308,0
0.0,15.96,300.0,32897.564,100.0,0
0.0,45.93,12640.215,12261.816,1541.288,0
0.0,67.0,385.315,32897.564,100.0,0
0.0,67.0,433.44,32897.564,100.0,0
0.0,49.33,1573.705,904.428,586.012,0
0.0,67.0,724.5,32897.564,163.38,0
0.0,43.54,720.44,408.24,166.768,0
0.0,48.27,3500.0,1076.264,249.004,0
0.0,51.83,3500.0,168.0,427.98,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,7.07,794.955,300.0,211.036,0
0.0,69.98,1802.535,363.776,285.404,0
0.0,69.98,319.235,300.0,137.648,0
0.0,13.55,1156.085,420.0,145.74,0
0.0,69.98,300.0,300.0,100.0,0
0.0,12.05,5647.775,514.444,681.044,0
0.0,23.49,859.215,1654.464,678.496,-1
0.0,6.74,300.0,32897.564,100.0,0
0.0,51.83,17647.49,3183.6,2154.348,-1
0.0,29.5,4460.75,572.796,1904.812,-1
0.0,5.34,300.0,32897.564,100.0,1
0.0,51.83,5467.0,644.0,2319.576,0
0.0,50.27,385.525,300.0,100.0,-1
0.0,51.83,16508.66,424.312,2107.308,0
0.0,34.14,5000.0,2750.0,1350.0,0
0.0,41.11,300.0,32897.564,100.0,0
0.0,43.18,537.075,300.0,142.352,0
0.0,20.3,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,53.56,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1010.345,300.0,318.304,-1
0.0,49.76,841.785,502.852,105.252,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,68.99,1498.035,1819.692,323.064,0
0.0,17.66,516.565,300.0,145.264,0
0.0,51.83,11866.575,2227.68,4338.712,0
0.0,69.98,455.875,300.0,100.0,0
0.0,69.98,1301.02,300.0,159.46,0
0.0,68.27,530.88,345.968,144.34,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,568.596,100.0,0
0.0,8.68,1185.38,336.0,310.996,0
0.0,8.06,703.99,32897.564,100.0,0
0.0,28.21,300.0,300.0,100.0,0
0.0,49.94,862.155,300.0,229.096,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,529.305,300.0,100.0,0
0.0,48.05,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,26.49,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,22.77,3115.105,3780.0,410.004,-1
0.0,10.91,4128.635,433.272,1073.884,0
0.0,6.4,20647.935,11917.08,3562.72,-1
0.0,43.85,20748.14,21000.0,100.0,0
0.0,58.02,300.0,32897.564,100.0,0
0.0,69.98,1197.315,559.748,506.184,0
0.0,16.23,5000.0,2750.0,1350.0,0
0.0,66.02,962.64,300.0,267.736,0
0.0,26.49,300.0,300.0,100.0,0
0.0,51.83,9160.165,700.0,3835.832,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,353.675,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,22.52,2927.995,2688.0,374.5,-1
0.0,49.41,4060.175,1654.408,1062.292,0
0.0,11.05,300.0,300.0,100.0,0
0.0,7.1,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,10.5,415.1,300.0,100.0,0
0.0,6.4,300.0,32897.564,100.0,0
0.0,29.11,3518.83,975.184,757.344,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,5.04,300.0,300.0,100.0,0
0.0,39.64,3637.48,323.932,1223.74,-1
0.0,13.2,300.0,32897.564,113.54,0
0.0,4.77,300.0,300.0,100.0,0
0.0,51.83,5974.22,12075.476,2183.048,0
0.0,9.07,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,21.82,300.0,300.0,100.0,0
0.0,56.03,300.0,300.0,100.0,0
0.0,3.92,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,1674.4,41.384,214.284,0
0.0,5.81,300.0,300.0,100.0,0
0.0,7.23,300.0,300.0,100.0,0
0.0,6.25,666.295,32897.564,100.0,0
0.0,4.56,19803.7,17529.4,2468.172,-1
0.0,51.05,1313.13,476.084,345.856,0
0.0,34.86,300.0,300.0,100.0,0
0.0,44.93,23134.335,6439.58,5998.664,0
0.0,48.62,300.0,300.0,100.0,0
0.0,5.27,300.0,32897.564,100.0,-1
0.0,27.74,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,75.49,363.86,32897.564,101.024,0
0.0,50.74,300.0,300.0,100.0,-1
0.0,69.98,300.0,364.0,100.0,0
0.0,67.0,311.675,32897.564,100.0,0
0.0,51.83,7301.84,5802.16,1902.264,0
0.0,45.73,8932.98,2940.0,1979.544,0
0.0,69.98,300.0,391.776,111.188,0
0.0,9.08,300.0,300.0,100.0,0
0.0,42.93,300.0,300.0,100.0,0
0.0,49.66,12766.53,3043.516,100.0,0
0.0,13.68,300.0,300.0,100.0,0
0.0,26.27,300.0,300.0,100.0,-1
0.0,34.65,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,390.215,300.0,108.136,0
0.0,51.83,2241.82,59.612,283.388,0
