AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO,Prediccion_Ajuste_Modelo 1: Red Neuronal con Más Capas y Neuronas,Prediccion_Ajuste_Modelo 2: Red Neuronal con Menos Capas y Neuronas,Prediccion_Ajuste_Modelo 3: Red Neuronal con Capas Convolucionales (CNN)
5902.8928,51.83,78354.22,15346.24,16865.408,0,4878.103,6305.502,6083.4956
589.2656,12.63,9892.365,32897.564,1473.164,0,108.131096,370.31012,439.1878
2260.0144,6.66,46223.52,32897.564,5650.036,0,1707.1647,1766.7383,1868.3127
4287.6848,25.84,49234.955,32897.564,10719.212,0,3355.1943,3750.613,3907.3728
479.5504,6.38,2059.75,407.68,1198.876,-1,184.9218,353.42523,151.02759
13111.6384,48.8,193175.5,32897.564,32779.096,0,11107.98,12567.526,11829.363
1125.2864,22.88,16842.945,32897.564,2813.216,0,387.1419,733.3887,836.7559
108.0,13.8,1600.0,880.0,432.0,0,86.41084,84.84138,61.303864
4749.8416,69.98,95547.34,34536.908,11874.604,0,4010.189,4447.383,4524.978
503.328,54.92,4842.075,300.0,1258.32,-1,124.541115,287.05115,141.84532
183.848,44.25,2724.715,1564.444,459.62,-1,108.131096,86.17548,62.853306
149.4864,67.0,2983.75,32897.564,373.716,0,66.26471,76.230736,97.7778
1989.12,28.03,39080.65,3684.828,4972.8,0,963.58264,1538.8079,1534.1677
56.2968,67.0,896.56,32897.564,187.656,0,64.55785,32.46151,72.79152
1645.3808,4.88,19078.64,32897.564,4113.452,-1,1105.7139,1151.4978,1307.6111
189.2016,44.46,1809.115,32897.564,473.004,0,68.5902,75.31735,80.512115
9839.13,51.83,124283.075,39883.76,32797.1,0,11091.246,12593.909,11745.756
2791.9248,43.49,57918.735,32897.564,6979.812,0,2219.2383,2363.2087,2474.148
137.1888,67.0,2740.045,32897.564,342.972,0,65.96382,66.80258,92.394714
1648.584,5.58,34049.505,8108.212,4121.46,0,782.51746,1190.5098,1213.1925
72.2652,67.0,1254.155,32897.564,240.884,1,76.89198,74.477264,87.52362
369.5216,22.91,3428.88,32897.564,923.804,0,75.41352,199.44879,160.0233
15.0,51.83,15977.08,21302.4,9243.612,-1,2439.2036,3156.34,3178.3015
1933.8368,19.7,8254.05,32897.564,4834.592,-1,1086.9093,1408.3796,1548.2627
159.8352,67.0,3227.665,32897.564,399.588,0,66.418106,84.49804,102.29843
664.384,43.32,6355.615,32897.564,1660.96,0,122.91605,347.27112,452.22736
388.6288,29.27,5683.685,32897.564,971.572,0,75.4486,192.68471,158.9764
614.9696,66.22,12741.785,32897.564,1537.424,-1,217.1963,439.743,587.6484
108.0,48.65,1600.0,880.0,432.0,0,73.04376,66.362465,55.650764
108.0,37.0,1600.0,880.0,432.0,0,74.83691,68.8249,55.003277
697.9392,72.74,13113.275,32897.564,1744.848,1,231.82845,708.6338,434.89636
1519.7504,69.98,14406.175,5544.0,3799.376,0,791.3862,1273.9697,1149.2589
1758.1984,67.0,16782.43,32897.564,4395.496,0,1193.6848,1493.2692,1410.0693
10963.232,20.18,127872.5,55440.0,27408.08,0,9005.082,10293.515,9916.532
1.6576,27.45,16018.765,32897.564,100.0,0,64.01614,23.02048,52.71651
92.4,69.98,384.475,300.0,141.456,0,68.11628,33.1575,62.94929
945.056,33.13,9011.31,1074.22,2362.64,-1,261.57523,577.59564,510.6609
4934.384,67.0,90239.485,32897.564,12335.96,0,4025.4873,4608.0737,4678.335
876.344,69.98,5201.175,308.0,2190.86,0,259.99597,660.2979,563.0103
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
3540.0624,69.98,73384.955,21414.68,8850.156,0,3308.1006,3258.3284,3321.0662
45.0912,67.0,1179.955,32897.564,150.304,0,64.18742,26.958868,68.20719
1960.168,67.0,22991.675,32897.564,4900.42,-1,1408.025,1572.8496,1671.9432
1545.936,27.04,14940.8,32897.564,3864.84,-1,819.89795,1076.6559,1229.9573
55.0536,67.0,1012.97,32897.564,183.512,0,64.48895,31.709482,72.29352
386.3748,67.0,970.375,32897.564,1287.916,0,129.59016,389.14084,498.77637
108.0,45.84,1600.0,880.0,432.0,0,73.73304,66.47826,55.080574
235.4464,69.98,2257.045,300.0,588.616,0,76.20688,178.69344,82.87938
2707.7904,6.83,39015.48,32897.564,6769.476,1,1867.8212,2347.7349,2301.1094
202.664,67.0,1927.695,32897.564,506.66,-1,108.131096,124.4033,129.88002
2141.5296,4.93,25119.395,32897.564,5353.824,1,1293.4044,1800.1414,1844.5371
45.1668,24.85,880.915,32897.564,150.556,0,65.489716,28.076704,52.89544
299.992,25.07,2827.475,1882.496,749.98,0,108.131096,144.74637,75.68803
1560.1824,67.0,32087.65,32897.564,3900.456,0,1084.6373,1298.9559,1277.9258
5485.6032,23.49,18712.855,32897.564,13714.008,-1,3604.4644,4773.9253,4634.1426
6110.5128,51.83,120893.08,56000.0,20368.376,0,6258.1016,7694.892,7505.411
1367.5536,24.5,13235.005,973.336,3418.884,0,430.96765,938.69147,839.90283
89.6112,67.91,1086.68,32897.564,298.704,0,65.75503,61.997154,88.11629
100.254,67.0,1271.795,32897.564,334.18,0,66.14496,64.2894,91.19423
906.2368,69.98,13331.99,770.0,2265.592,0,284.71204,685.25006,584.5778
225.624,69.98,2205.56,842.464,564.06,0,74.650215,169.8653,80.84504
97.5184,51.58,1452.5,32897.564,243.796,0,65.98762,33.51908,59.246582
108.0,10.27,1600.0,880.0,432.0,-1,116.64039,105.22173,71.15265
176.1536,48.39,3590.475,538.412,440.384,-1,108.131096,81.89696,63.200687
7184.016,7.58,147417.235,52416.0,17960.04,-1,4898.6284,6356.4404,6239.844
7910.6048,69.98,162048.845,24148.796,19776.512,0,6609.621,7556.5083,7321.917
82.0428,67.0,1021.475,32897.564,273.476,0,65.50535,50.143593,83.4457
2230.725,22.68,52765.58,9112.32,6373.5,-1,1574.8484,1989.4976,2163.008
139.8768,67.0,1344.455,32897.564,349.692,0,66.29045,69.0442,93.92246
89.04,3.29,79702.0,32897.564,222.6,2,96.2618,109.2729,69.30107
118.8656,6.31,2139.48,32897.564,297.164,0,68.0813,69.424385,74.860016
3143.2324,51.83,72718.45,14000.0,8980.664,0,2872.503,3195.285,3319.3748
108.0,11.35,1600.0,880.0,432.0,0,99.91874,90.36021,61.77657
126.9856,22.62,2567.53,32897.564,317.464,-1,106.41894,59.98999,87.11192
1386.896,8.29,26609.555,4111.912,3467.24,-1,652.93695,940.48663,937.5253
4939.536,5.34,109651.5,44026.08,12348.84,0,4008.1204,4341.729,4643.9097
50.5428,67.0,1106.245,32897.564,168.476,0,64.301506,29.41702,70.442345
4964.1424,69.98,73230.99,2936.388,12410.356,0,4176.8267,4651.4062,4608.4756
95.76,5.0,50513.4,32897.564,239.4,0,63.710426,52.52539,67.13688
30.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
2.968,0.67,30078.86,32897.564,100.0,0,64.13929,39.81871,62.401028
1141.3808,67.0,17043.845,32897.564,2853.452,0,716.27277,888.2815,950.1395
173.5104,55.35,2012.85,32897.564,433.776,0,67.2282,67.992714,85.340485
193.0992,7.73,1842.75,32897.564,482.748,-1,141.30414,133.01736,110.57181
1018.64,24.37,4401.565,2316.188,2546.6,-1,295.4201,639.8303,580.2841
1154.9104,7.41,17163.125,13462.4,2887.276,1,373.84753,911.93445,768.3371
41.5128,48.09,1126.055,32897.564,138.376,-1,69.76569,21.210905,68.13468
108.0,8.92,1600.0,880.0,432.0,0,108.131096,95.83398,62.271587
92.2208,2.8,1732.78,32897.564,230.552,0,68.01784,61.60669,69.24437
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
389.529,46.35,4809.0,2644.95,1298.43,0,108.131096,222.43765,120.91931
2.8,9.81,300.0,300.0,100.0,0,69.91719,30.48297,57.605347
280.896,67.0,2495.71,32897.564,702.24,0,67.90064,192.7902,174.98836
108.0,8.38,1600.0,880.0,432.0,0,108.13108,97.05036,62.388115
385.8176,67.0,3662.47,32897.564,964.544,0,72.32486,281.8631,289.67413
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
430.9312,67.0,8766.1,32897.564,1077.328,0,78.36071,319.12643,340.05884
108.0,21.89,1600.0,880.0,432.0,0,75.55521,75.781,59.36502
95.2,10.77,1417.5,300.0,379.82,0,93.307686,77.670044,61.008286
5.8576,24.19,29562.365,32897.564,100.0,0,63.679688,24.384474,57.255646
1291.752,33.58,12480.86,1615.236,3229.38,-1,404.44885,861.1567,784.5448
635.4432,67.0,12809.685,32897.564,1588.608,0,158.68614,465.9483,567.65607
347.2,69.98,7196.56,1932.0,868.0,0,108.131096,276.63284,106.53401
84.56,69.98,14445.235,2688.0,211.4,0,66.93198,49.42466,64.17691
16.8,69.98,300.0,300.0,100.0,0,69.26782,27.216818,62.90801
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
141.9376,67.0,1361.08,32897.564,354.844,1,81.06028,106.19898,98.23857
2373.2128,7.81,22530.97,8960.896,5933.032,1,1164.8309,2023.1858,1976.8217
2903.5104,25.75,41963.04,32897.564,7258.776,1,2022.2039,2569.8518,2459.175
396.648,68.64,3755.955,2759.008,991.62,0,109.30102,304.53943,115.49547
33.6,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
199.1472,67.0,4128.635,32897.564,497.868,0,67.00385,117.30316,120.79813
71.6912,67.0,1419.425,32897.564,179.228,0,64.36332,31.0365,71.81712
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
1.3328,5.21,23909.48,2223.2,100.0,0,67.81728,33.06546,58.00865
108.0,9.08,1600.0,880.0,432.0,0,108.131096,95.473564,62.23706
79.7496,67.0,917.665,32897.564,265.832,-1,108.131096,52.855675,102.8362
2073.9446,28.28,34125.105,15320.172,5925.556,0,1473.994,1908.1388,1976.1938
4777.6176,67.0,98912.695,32897.564,11944.044,0,3914.4258,4454.2603,4545.9097
45.066,30.72,1045.765,32897.564,150.22,0,65.34969,25.624327,50.280106
101.2368,28.21,1426.145,32897.564,253.092,0,66.43427,40.177734,61.817505
1451.7888,8.15,29662.815,29097.6,3629.472,-1,928.4573,994.61176,1174.958
2918.5296,67.0,33055.785,32897.564,7296.324,0,2351.455,2631.2424,2630.703
13511.0304,69.98,96582.325,52920.0,33777.576,-1,11989.469,12893.563,11456.855
2711.2064,21.11,31304.63,8081.836,6778.016,0,1649.6339,2221.6477,2335.5369
475.3616,19.6,5221.475,32897.564,1188.404,1,137.14702,322.68967,205.96478
36.1032,50.86,845.18,32897.564,120.344,0,64.74795,16.303934,46.990322
3859.688,20.23,36730.435,32897.564,9649.22,-1,2923.2305,3230.3335,3320.97
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
199.1136,69.98,2126.67,300.0,497.784,0,72.1155,145.54066,76.205864
2033.2368,0.0,15893.85,32897.564,5083.092,0,1326.5275,1540.4397,1598.7015
653.1056,23.11,13292.545,1377.152,1632.764,0,109.7497,383.93182,240.45773
108.0,4.58,1600.0,880.0,432.0,1,122.496056,127.0871,67.79782
108.0,13.42,1600.0,880.0,432.0,0,88.48013,85.697365,61.37729
108.0,33.29,1600.0,880.0,432.0,0,74.72185,70.01182,56.074226
393.6576,23.49,3751.02,32897.564,984.144,-1,132.30206,243.19748,205.70468
606.9056,67.0,7065.24,32897.564,1517.264,-1,211.48767,440.72766,588.11365
225.5008,67.0,4212.88,32897.564,563.752,0,67.58186,141.47018,134.29774
101.3376,44.04,1993.215,894.152,253.344,0,69.278755,34.892685,51.12985
137.088,10.53,1115.66,32897.564,456.96,0,67.63496,103.19507,90.15117
3163.216,26.13,36738.59,32897.564,7908.04,0,2239.558,2670.2524,2808.2554
28.1904,67.0,29750.175,32897.564,100.0,-1,68.10625,17.478415,79.85742
19.6,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
3.9872,69.98,90844.11,8457.12,100.0,0,62.322517,25.77825,66.4929
494.9392,5.55,5270.93,32897.564,1237.348,0,108.131096,326.8694,390.56366
87.1248,67.0,1026.935,32897.564,290.416,0,65.696144,53.680542,85.54614
2.016,40.18,4784.99,32897.564,100.0,-1,67.827545,16.85988,63.99908
126.5376,31.4,2500.68,1089.676,316.344,0,69.80047,50.059227,54.210003
298.4688,53.98,6151.25,2228.576,746.172,-1,108.131096,145.91174,87.47792
42.28,69.98,17238.48,300.0,105.7,0,66.0204,26.710058,63.347115
6297.8048,48.16,387008.93,53222.4,15744.512,-1,4420.4556,5660.685,5936.1343
2838.248,4.12,226785.02,250832.4,7095.62,-1,1987.286,2279.5818,2642.1975
259.056,21.24,2474.99,300.0,647.64,-1,108.131096,149.45456,83.425
2.8,69.98,300.0,300.0,100.0,0,69.26782,27.216818,62.90801
389.529,51.83,4809.0,2644.95,1298.43,1,133.6039,290.44797,134.97212
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
1442.5152,7.19,16651.88,2419.2,3606.288,-1,666.095,982.7016,985.87555
108.0,51.83,1600.0,880.0,432.0,0,72.28557,66.23142,56.800827
101.9676,71.3,1296.54,32897.564,339.892,0,66.129105,111.74321,103.5533
1248.6768,30.89,14678.58,3206.364,3121.692,-1,397.78107,821.4801,758.0278
613.2448,67.0,5890.08,32897.564,1533.112,0,151.02594,452.3944,553.58203
14.0,69.98,322.105,300.0,100.0,0,69.27991,27.21578,62.904976
173.3872,23.79,2350.04,4877.348,433.468,1,72.42813,87.00356,62.212128
128.7776,67.0,2641.905,32897.564,321.944,0,65.74444,60.356934,89.671036
690.0,51.83,31768.065,5348.0,5665.492,0,1171.2965,1886.4175,1904.9943
3.0156,68.27,995.33,32897.564,100.0,0,64.15482,23.465574,66.24834
108.0,51.83,1600.0,880.0,432.0,-1,108.131096,80.10623,63.993935
15535.1364,45.13,124900.86,6300.0,51783.788,-1,17986.604,19846.396,17739.592
742.8176,67.0,8467.725,32897.564,1857.044,0,208.09479,541.4883,651.917
3020.5854,25.29,69063.435,64068.48,8630.244,-1,2586.9424,2858.599,3059.3394
108.0,0.99,1600.0,880.0,432.0,0,108.131096,117.24731,64.07793
43.4196,49.05,932.365,32897.564,144.732,0,65.10047,19.020494,47.864265
108.0,13.24,1600.0,880.0,432.0,0,89.47482,86.10283,61.41207
92.96,69.98,26460.0,300.0,232.4,0,65.71077,54.280067,66.19974
140.9408,67.0,1350.72,32897.564,352.352,0,66.308464,69.860344,94.391785
763.4928,8.0,14900.305,32897.564,1908.732,0,153.8521,506.5742,583.21204
847.672,47.95,8155.035,11778.256,2119.18,0,140.48361,507.85886,467.5919
7819.9184,43.7,90828.78,7188.412,19549.796,0,5952.0474,7316.8223,6982.9478
640.6064,21.96,6100.64,816.76,1601.516,-1,180.92662,404.61642,286.17773
14926.1728,67.0,144129.09,32897.564,37315.432,1,13288.8545,14651.757,13813.224
4166.0192,67.0,84448.315,32897.564,10415.048,-1,3175.9404,3701.5527,3758.2375
8.4,51.02,300.0,300.0,100.0,0,67.91671,15.170923,50.53748
307.0816,20.27,2870.49,32897.564,767.704,0,69.93618,166.15013,134.56482
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
6369.3504,53.05,75538.82,11282.404,15923.376,-1,4187.038,5753.237,5394.2144
410.3232,69.98,2787.365,1083.404,1025.808,0,111.05908,331.64865,121.02536
654.4048,28.02,13180.51,6773.76,1636.012,-1,175.57329,401.3421,341.7708
108.0,24.68,1600.0,880.0,432.0,-1,108.131096,85.910065,65.43572
2376.6288,6.66,48937.595,28435.68,5941.572,-1,1777.549,1804.6656,1989.5629
683.9056,20.6,5308.975,32897.564,1709.764,0,116.41563,421.87976,490.72305
603.8368,30.69,3333.435,32897.564,1509.592,0,113.11428,324.09875,408.2271
2219.9856,73.3,17225.635,32897.564,5549.964,0,1786.1604,1988.5165,1882.0723
160.1824,69.98,3298.645,593.796,400.456,0,69.695175,110.02094,70.36644
1638.9408,5.14,33760.755,32897.564,4097.352,0,1027.3857,1186.7708,1273.8049
108.0,8.86,1600.0,880.0,432.0,0,108.131096,95.96914,62.284534
1923.5664,69.98,39959.85,2951.144,4808.916,-1,1269.5197,1550.7072,1658.3741
2999.1248,67.0,35188.44,32897.564,7497.812,-1,2404.0122,2575.6492,2654.6848
108.0,12.63,1600.0,880.0,432.0,0,92.84559,87.476906,61.529938
254.5872,20.28,2436.525,32897.564,636.468,0,67.99489,130.08133,110.50746
1635.1104,14.97,24038.385,32897.564,4087.776,0,910.41846,1183.3643,1259.1833
3832.8752,67.0,37021.635,32897.564,9582.188,0,3319.0923,3528.0247,3547.3806
44.6124,73.94,1220.87,32897.564,148.708,-1,94.356674,69.785065,100.70862
251.496,69.98,3675.14,2800.98,628.74,0,75.13971,193.6208,85.32976
13110.9216,25.09,89816.545,32897.564,32777.304,0,10738.383,12434.821,11618.0
1881.9808,19.8,164318.91,142063.6,4704.952,-1,1294.1554,1378.7498,1779.3058
624.5568,69.98,7313.25,1301.048,1561.392,0,130.36983,475.02414,312.95685
4407.704,7.46,64667.505,32897.564,11019.26,0,3458.9424,3832.7095,4055.1594
942.6368,22.34,4466.385,610.176,2356.592,-1,256.38373,587.644,516.9244
2731.2096,46.69,18007.5,4284.588,6828.024,0,1469.2797,2316.0247,2370.203
7848.0192,6.05,161223.825,56517.16,19620.048,-1,5411.615,6990.9233,6786.771
745.9984,30.59,48647.515,32897.564,1864.996,0,143.04427,442.52173,514.43274
433.048,69.98,4974.76,1433.852,1082.62,-1,112.59699,338.4486,147.72763
3857.5936,69.98,57978.305,5231.128,9643.984,0,3269.19,3566.636,3594.155
5.6,67.0,300.0,32897.564,100.0,-1,80.707054,16.830183,88.20573
625.2736,44.98,6009.955,1982.4,1563.184,0,115.53951,304.24677,176.05133
2551.1248,21.12,36880.025,7407.484,6377.812,-1,1470.3495,1988.6385,2142.0203
257.0288,67.0,5024.88,32897.564,642.572,0,68.72502,170.18675,149.99136
46.0,51.83,3500.0,1925.0,1120.0,1,114.0497,241.5947,115.52191
108.0,41.62,1600.0,880.0,432.0,-1,108.131096,79.69119,61.85167
1581.608,67.0,15149.015,32897.564,3954.02,0,1039.628,1320.0762,1272.5833
845.712,69.98,7724.01,2144.8,2114.28,0,244.37755,635.8305,548.7267
21.56,19.73,34048.035,32897.564,100.0,-1,67.15803,23.769331,64.35038
7766.6176,21.31,26634.93,32897.564,19416.544,-1,5288.491,6952.347,6421.9395
610.2264,32.68,45152.8,47068.0,1743.504,0,109.65914,397.5827,562.12537
95.2,51.83,221984.28,51928.8,238.0,-1,61.294624,44.763985,121.163666
114.968,67.0,2258.06,32897.564,287.42,0,65.42684,53.025948,85.34021
208.0736,69.98,4221.21,300.0,520.184,0,71.52464,153.1491,78.06824
21.56,69.52,62268.605,32897.564,100.0,2,118.34832,116.5145,70.25688
77.0,51.83,3036.6,84.0,370.748,0,69.968765,55.3676,55.738106
520.0496,69.98,4820.865,338.548,1300.124,0,120.84646,413.14243,166.53949
1181.0288,4.34,24041.57,32897.564,2952.572,0,509.93063,807.8438,922.2027
1263.5952,27.2,14783.65,2166.584,3158.988,-1,404.89746,832.5891,768.55316
6428.016,23.4,21987.0,32897.564,16070.04,-1,4204.737,5665.1724,5368.727
346.2816,48.45,4213.37,406.0,865.704,0,108.131096,146.19398,79.38527
17.7772,51.59,763.385,32897.564,177.772,0,65.37084,22.51238,51.932926
2433.7264,9.32,22944.53,32897.564,6084.316,1,1531.5265,2088.994,2067.1113
2621.2592,69.98,30356.655,1595.076,6553.148,0,1849.4497,2353.4626,2325.4812
444.024,25.86,4236.05,1905.232,1110.06,0,108.131096,230.59157,108.34337
167.6416,27.02,1943.865,32897.564,419.104,0,67.80651,71.90358,79.199036
402.3936,68.63,4149.95,370.86,1005.984,0,109.51235,308.80795,117.17023
2.8,69.98,621.11,609.812,230.132,0,67.64929,56.245575,64.25998
356.7648,5.25,3402.77,300.0,891.912,-1,163.45259,264.78455,115.66551
108.0,48.2,1600.0,880.0,432.0,0,73.1662,66.38101,55.51893
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
102.4016,17.91,2025.17,32897.564,256.004,-1,108.131096,48.832253,83.18216
108.0,49.18,1600.0,880.0,432.0,0,72.899536,66.340614,55.806026
1658.72,21.86,19330.57,3378.676,4146.8,1,663.53015,1360.4045,1147.0522
210.6944,69.98,1987.475,300.0,526.736,-1,108.131096,157.17056,90.92249
323.7584,49.28,3800.475,32897.564,809.396,1,88.45765,166.03987,133.97939
4.312,69.98,27440.0,300.0,100.0,0,64.184875,25.967657,63.733925
1.5232,26.91,18507.02,2262.036,100.0,0,66.488144,23.222486,52.5111
7031.92,7.79,145357.975,32897.564,17579.8,0,5925.742,6354.905,6457.0
1447.6336,67.0,13880.895,32897.564,3619.084,0,929.8893,1188.6796,1170.3755
66.486,67.0,837.13,32897.564,221.62,0,64.953316,39.320435,76.99339
24729.1296,69.98,238255.745,8777.104,61822.824,1,23235.695,24329.04,22682.334
413.168,7.01,1779.68,32897.564,1032.92,-1,183.85138,306.21307,277.8158
52.7016,67.0,1062.985,32897.564,175.672,0,64.39095,30.495,71.328476
1951.9808,42.38,6612.48,8736.0,4879.952,-1,806.4013,1456.6584,1587.9688
2008.3616,28.16,11905.985,32897.564,5020.904,-1,1088.4598,1492.2601,1625.1887
170.52,69.56,3389.68,32897.564,426.3,-1,108.131096,123.910995,122.0576
3636.8528,6.97,21783.16,32897.564,9092.132,0,2499.247,3091.4521,3247.8518
322.616,4.84,2661.05,32897.564,806.54,1,138.90013,243.89122,150.28798
49.686,67.0,1190.665,32897.564,165.62,0,64.25321,28.99072,70.09965
389.529,46.74,4809.0,2644.95,1298.43,0,108.131096,222.41402,120.95499
165.3904,34.57,3342.395,1115.156,413.476,0,72.45731,66.307846,55.335125
3.7856,23.38,4252.325,32897.564,100.0,0,64.26581,24.765226,50.495228
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
433.9104,69.98,4984.945,1433.852,1084.776,-1,112.75117,339.06732,148.077
6709.976,47.55,64032.29,8271.928,16774.94,-1,4367.4756,6053.6396,5613.105
1574.9216,26.34,10722.495,972.72,3937.304,1,561.9218,1287.5425,1038.8728
256.2112,19.46,5263.51,2286.928,640.528,-1,108.131096,150.92412,83.46196
421.0528,67.0,5840.205,32897.564,1052.632,0,76.63568,311.46466,338.04083
108.0,49.61,1600.0,880.0,432.0,0,72.791374,66.322914,55.932
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
106.3328,67.0,2100.665,32897.564,265.832,-1,108.131096,52.755653,102.3549
3055.8752,33.27,52451.735,13482.0,8731.072,0,2512.3655,2995.3328,3154.7146
14.9296,67.0,3624.845,32897.564,100.0,0,64.128204,22.392519,64.42689
90.3168,67.0,1807.12,32897.564,225.792,0,64.81518,40.168694,77.640816
1606.1808,7.69,15376.76,7593.936,4015.452,1,672.66516,1297.8014,1158.0139
590.8784,38.51,11985.995,10252.592,1477.196,0,111.168205,287.8109,175.58781
625.9008,69.98,7272.895,614.992,1564.752,0,130.40575,475.8143,310.71722
2.8,9.69,1900.815,300.0,235.032,0,74.13966,44.958664,58.633354
389.529,13.37,4809.0,2644.95,1298.43,-1,175.39592,357.9383,160.99611
199.3152,17.26,2255.155,977.872,498.288,1,86.25478,108.951416,67.85551
108.8192,3.86,1617.35,32897.564,272.048,1,91.87769,85.60328,82.01725
263.5136,25.01,2528.645,32897.564,658.784,0,68.18488,125.59186,109.6756
523.2528,49.19,5034.575,9542.792,1308.132,0,110.083244,226.29138,136.56874
164.6736,67.0,1813.595,32897.564,411.684,0,66.67173,88.57932,104.78227
551.6336,11.35,11032.42,32897.564,1379.084,0,108.131096,344.05728,419.82037
8.4,27.49,300.0,300.0,100.0,-1,108.131096,18.579393,57.100025
498.3216,33.01,10004.715,9838.08,1245.804,-1,132.0983,290.41498,146.07921
436.9008,27.51,5108.495,404.124,1092.252,-1,117.33567,259.81113,123.01367
1681.0304,4.59,32811.94,32897.564,4202.576,-1,1247.9635,1180.4401,1356.3477
39.2616,71.7,1029.875,32897.564,130.872,0,64.17161,48.41565,74.34557
133.224,6.91,2703.785,1132.32,333.06,0,90.97292,73.71343,60.799145
324.3632,30.95,4870.705,32897.564,810.908,-1,112.13281,178.34196,139.16214
5.6,21.61,300.0,300.0,100.0,0,67.594345,25.485533,54.67798
1327.9056,3.86,19648.51,5622.4,3319.764,1,478.78827,1060.0195,879.58344
56.1372,8.45,1060.92,32897.564,187.124,0,67.50298,40.262215,62.987793
493.9088,7.44,2903.775,387.66,1234.772,-1,185.47186,359.9794,155.69308
20998.2976,69.98,144082.225,13902.84,52495.744,0,18901.832,20460.242,18725.76
4703.7312,51.83,95731.195,53684.4,11759.328,0,3493.6301,4299.029,4442.263
5403.5408,20.92,52024.735,5845.084,13508.852,0,4341.7773,4808.978,4828.0493
150.4832,23.39,2182.915,32897.564,376.208,0,67.359245,64.76672,76.45612
388.2592,69.98,5429.375,1291.948,970.648,0,109.05326,312.0478,115.7735
1061.704,69.67,12376.49,3811.444,2654.26,-1,483.42017,792.04346,760.11847
3655.8704,69.98,28311.815,4326.0,9139.676,0,2633.927,3368.7866,3351.3025
516.88,9.14,5999.875,1015.308,1292.2,0,108.131096,325.14343,145.74384
1433.7498,4.42,33524.26,3810.24,4096.428,0,754.0492,1180.8611,1175.575
272.3952,27.47,3069.29,32897.564,680.988,-1,108.131096,153.37651,122.11569
17758.7046,19.84,236764.15,44900.352,39463.788,0,13495.901,15043.329,14182.461
7.7056,69.98,2234.365,1237.712,100.0,0,68.111916,27.162718,62.716095
576.5424,28.66,9962.75,9800.0,1441.356,0,108.131096,304.55765,178.06253
42.28,22.06,3097.535,300.0,105.7,0,67.85703,25.561056,54.29387
4.424,69.98,102063.22,7019.628,100.0,0,62.02912,25.977087,67.956566
480.0544,67.0,4522.7,32897.564,1200.136,0,105.86988,362.39886,456.51312
108.0,45.22,1600.0,880.0,432.0,0,73.78532,66.503815,55.018574
16057.2832,4.77,54278.595,58441.6,40143.208,-1,13904.62,15039.522,13478.215
2.8,10.46,1163.47,300.0,145.152,0,70.29221,33.546753,57.366753
1.8144,69.98,24662.05,7817.432,100.0,0,64.14025,26.37567,61.98442
16.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
2305.2624,9.59,9977.485,32897.564,5763.156,-1,1504.4911,1743.5962,1871.1564
466.592,69.88,4468.345,1820.0,1166.48,0,116.15574,377.59277,142.29083
238.0,67.0,572.495,32897.564,252.0,0,65.34797,45.66999,80.72342
47.2836,67.0,1134.7,32897.564,157.612,0,64.19265,27.89292,69.09958
14613.48,69.98,140663.25,4020.8,36533.7,0,12917.276,14162.308,12992.996
4496.4416,69.98,92773.59,37402.4,11241.104,0,3865.1611,4199.4326,4283.8237
64.9712,8.33,1330.28,32897.564,162.428,0,67.19639,36.601616,60.524914
423.36,9.91,6316.835,32897.564,1058.4,0,108.131096,271.15744,234.46109
504.84,4.24,3411.415,32897.564,1262.1,0,108.131096,337.26462,414.199
1646.9824,17.13,15560.755,7603.26,4117.456,1,672.0034,1341.5546,1175.5476
86.5312,67.0,1659.455,32897.564,216.328,-1,103.62073,40.164185,97.433426
1318.6208,7.35,26303.235,32897.564,3296.552,-1,805.95496,896.1148,1063.9084
65.646,15.69,821.59,32897.564,218.82,-1,108.131096,42.08992,80.81976
94.7408,7.13,1825.355,32897.564,236.852,0,68.51977,53.077126,68.47116
279.3168,69.98,5455.1,1512.0,698.292,0,79.95342,218.35927,91.649185
289.632,5.24,2760.59,32897.564,724.08,-1,165.86176,219.07037,148.22232
84.56,1.77,9800.0,330.4,211.4,0,74.66818,54.034317,60.14669
248.7744,7.16,4765.285,4911.2,621.936,-1,140.5081,173.6918,86.84425
